j	Jesus	NP00000	jesus
poso	posso	VMIP1S0	poder
procuralo	procurá-lo	VMN0000+PP3MSA00	procurar+o
,	.	Fp	.
se	Se	CS	se
Vmce	VM	NP00000	VM
mo	mo	PP1CS000+PP3MSA00	me+o
pode	pode	VMIP3S0	poder
dar	dar	VMN0000	dar
pa	para	SPS00	para
alma	alma	NCFS000	alma
seje	seje	VSSP0S0	ser
como	como	CS	como
for	for	VSSF0S0	ser
	,	Fc	,
seje	seje	VSSP0S0	ser
logo	logo	RG	logo
	,	Fc	,
logo	logo	RG	logo
	,	Fc	,
antes	antes	RG	antes
q	que	CS	que
de	de	SPS00	de
todo	todo	RG	todo
me	me	PP1CS000	me
perca	perca	VMSP0S0	perder
	.	Fp	.
não	Não	RN	não
fique	fique	VMSP0S0	ficar
o	ao	SPS00+DA0MS0	a+o
dipois	depois	RG	depois
	,	Fc	,
pelo	pelo	SPS00+DA0MS0	por+o
q	que	PR0CN000	que
tem	tem	VMIP3S0	ter
de	de	SPS00	de
servo	servo	NCMS000	servo
de	de	SPS00	de
Ds	Deus	NP00000	deus
	,	Fc	,
com	com	SPS00	com
pezares	pesares	NCMP000	pesar
,	,	Fc	,
e	e	CC	e
eu	eu	PP1CSN00	eu
perdida	perdida	VMP00SF	perder
pa	para	SPS00	para
sempre	sempre	RG	sempre
	.	Fp	.
tambem	Também	RG	também
mais	mais	RC	mais
lhe	lhe	PP3CSD00	lhe
digo	digo	VMIP1S0	dizer
q	que	CS	que
	,	Fc	,
cartas	cartas	NCFP000	carta
semilhantes	semelhantes	AQ0CP0	semelhante
	,	Fc	,
não	não	RN	não
di	de	SPS00	de
fiar	fiar	VMN0000	fiar
de	de	SPS00	de
correios	correios	NCMP000	correio
	,	Fc	,
pois	pois	CS	pois
tem	têm	VMIP3S0	ter
discaminho	descaminho	NCMS000	descaminho
	,	Fc	,
e	e	CC	e
juntamte	juntamente	RG	juntamente
demora	demora	NCFS000	demora
,	,	Fc	,
pa	para	SPS00	para
comflito	conflito	NCMS000	conflito
tão	tão	RC	tão
apertado	apertado	VMP00SM	apertar
,	.	Fp	.
pois	Pois	RG	pois
se	se	CS	se
neste	neste	SPS00+DD0MS0	em+este
comvto	convento	NCMS000	convento
me	me	PP1CS000	me
fose	fosse	VSSI0S0	ser
posivel	possível	AQ0CS0	possível
a	a	DA0FS0	o
emmenda	emenda	NCFS000	emenda
	,	Fc	,
com	com	SPS00	com
brevidade	brevidade	NCFS000	brevidade
mandaria	mandaria	VMIC0S0	mandar
	.	Fp	.
mas	Mas	CC	mas
não	não	RN	não
poso	posso	VMIP1S0	poder
nele	nele	SPS00+DA0FS0	em+o
emmendarme	emendar-me	VMN0000+PP1CS000	emendar+me
e	E	CC	e
	,	Fc	,
asim	assim	RG	assim
	,	Fc	,
ja	já	RG	já
tenho	tenho	VMIP1S0	ter
alma	alma	NCFS000	alma
perdida	perdida	VMP00SF	perder
se	se	CS	se
Vmce	VM	NP00000	VM
ma	ma	PP1CS000+PP3FSA00	me+o
não	não	RN	não
remedia	remedeia	VMIP3S0	remediar
e	e	CC	e
me	me	PP1CS000	me
livra	livra	VMIP3S0	livrar
	,	Fc	,
com	com	SPS00	com
a	a	DA0FS0	o
mais	mais	RC	mais
posivel	possível	AQ0CS0	possível
brevidade	brevidade	NCFS000	brevidade
	,	Fc	,
desta	desta	SPS00+DD0FS0	de+este
conpranação	conpranação	NCFS000	conpranação
emfernal	infernal	AQ0CS0	infernal
e	e	CC	e
fadiga	fadiga	NCFS000	fadiga
com	com	SPS00	com
que	que	PR0CN000	que
não	não	RN	não
podem	podem	VMIP3P0	poder
as	as	DA0FP0	o
minhas	minhas	DP1FPS	meu
forsas	forças	NCFP000	força
,	.	Fp	.
pois	Pois	CS	pois
todas	todas	DI0FP0	todo
as	as	DA0FP0	o
noutes	noites	NCFP000	noite
me	me	PP1CS000	me
não	não	RN	não
deicha	deixa	VMIP3S0	deixar
qm	quem	PR0CN000	quem
Vmce	VM	NP00000	VM
pode	pode	VMIP3S0	poder
supor	supor	VMN0000	supor
,	,	Fc	,
e	e	CC	e
mtas	muitas	DI0FP0	muito
vezes	vezes	NCFP000	vez
desagra	desagra	X	X
,	,	Fc	,
semia	semeia	VMIP3S0	semear
	,	Fc	,
colhe	colhe	VMIP3S0	colher
so	só	RG	só
algumas	algumas	DI0FP0	algum
vezes	vezes	NCFP000	vez
	,	Fc	,
me	me	PP1CS000	me
tem	tem	VMIP3S0	ter
quaize	quase	RG	quase
afogada	afogada	VMP00SF	afogar
se	se	CS	se
não	não	RN	não
queiro	queiro	VMIP1S0	querer
o	o	DA0MS0	o
q	que	PR0CN000	que
ele	ele	PP3MS000	ele
quer	quer	VMIP3S0	querer
,	.	Fp	.
pelo	Pelo	SPS00+DA0MS0	por+o
q	que	PR0CN000	que
agora	agora	RG	agora
lhe	lhe	PP3CSD00	lhe
declaro	declaro	VMIP1S0	declarar
	,	Fc	,
lhe	lhe	PP3CSD00	lhe
pedia	pedia	VMII0S0	pedir
a	a	SPS00	a
Vmce	VM	NP00000	VM
o	o	DA0MS0	o
sto	santo	AQ0MS0	santo
lenho	lenho	NCMS000	lenho
	,	Fc	,
era	era	VSII0S0	ser
pa	para	SPS00	para
ver	ver	VMN0000	ver
se	se	CSI	se
me	me	PP1CS000	me
não	não	RN	não
perseguia	perseguia	VMII0S0	perseguir
tanto	tanto	RC	tanto
,	,	Fc	,
pois	pois	CS	pois
nem	nem	CCN	nem
quer	quer	VMIP3S0	querer
q	que	CS	que
ousa	ouça	VMSP0S0	ouvir
misa	missa	NCFS000	missa
,	.	Fp	.
e	E	CC	e
ja	já	RG	já
quis	quis	VMIS3S0	querer
levarme	levar-me	VMN0000+PP1CS000	levar+me
comsigo	consigo	SPS00+PP3CNO00	com+si
	,	Fc	,
com	com	SPS00	com
q	que	CS	que
	,	Fc	,
da	da	SPS00+DA0FS0	de+o
sorte	sorte	NCFS000	sorte
q	que	PR0CN000	que
istou	estou	VMIP1S0	estar
	,	Fc	,
ou	ou	CC	ou
me	me	PP1CS000	me
mato	mato	VMIP1S0	matar
ou	ou	CC	ou
fujo	fujo	VMIP1S0	fugir
,	,	Fc	,
antes	antes	RG	antes
q	que	CS	que
se	se	P00CN000	se
saiba	saiba	VMSP0S0	saber
isto	isto	PD0NN000	isto
e	e	CC	e
me	me	PP1CS000	me
chegue	chegue	VMSP0S0	chegar
a	a	SPS00	a
casere	cárcere	NCMS000	cárcere
e	e	CC	e
estas	estas	DD0FP0	este
snras	senhoras	NCFP000	senhor
me	me	PP1CS000	me
comsumão	consumam	VMSP3P0	consumir
;	,	Fc	,
ficando	ficando	VMG0000	ficar
eu	eu	PP1CSN00	eu
pa	para	SPS00	para
sempre	sempre	RG	sempre
perdida	perdida	VMP00SF	perder
	.	Fp	.
e	E	CC	e
quero	quero	VMIP1S0	querer
dizer	dizer	VMN0000	dizer
mais	mais	RC	mais
a	a	SPS00	a
Vmce	VM	NP00000	VM
	.	Fp	.
q	Que	PT0CN000	que
dirião	diriam	VMIC3P0	dizer
os	os	DA0MP0	o
emquizidores	inquisidores	NCMP000	inquisidor
de	de	SPS00	de
eu	eu	PP1CSN00	eu
mandar	mandar	VMN0000	mandar
rogar	rogar	VMN0000	rogar
o	o	DA0MS0	o
q	que	PR0CN000	que
nimguem	ninguém	PI0NN00N	ninguém
quer	quer	VMIP3S0	querer
	?	Fi	?
bem	Bem	RG	bem
sei	sei	VMIP1S0	saber
q	que	CS	que
eu	eu	PP1CSN00	eu
istou	estou	VMIP1S0	estar
nestes	nestes	SPS00+DD0MP0	em+este
termos	termos	NCMP000	termo
	,	Fc	,
mas	mas	CC	mais
	,	Fc	,
se	se	CS	se
Vmce	VM	NP00000	VM
pode	pode	VMIP3S0	poder
	,	Fc	,
remedeime	remedeie-me	VMSP0S0+PP1CS000	remediar+me
como	como	PA000000	como
puder	puder	VMSF0S0	poder
	,	Fc	,
inda	ainda	RG	ainda
desa	dessa	SPS00+DD0FS0	de+esse
sorte	sorte	NCFS000	sorte
	.	Fp	.
mas	Mas	CC	mas
eu	eu	PP1CSN00	eu
não	não	RN	não
faso	faço	VMIP1S0	fazer
tal	tal	RC	tal
	.	Fp	.
fasa	Faça	VMSP0S0	fazer
Vmce	VM	NP00000	VM
	,	Fc	,
se	se	CS	se
pode	pode	VMIP3S0	poder
	.	Fp	.
mas	Mas	CC	mas
seje	seje	VSSP0S0	ser
a	a	SPS00	a
tempo	tempo	NCMS000	tempo
	,	Fc	,
ja	já	RG	já
lho	lho	PP3CSD00+PP3MSA00	lhe+o
dise	disse	VMIS3S0	dizer
	.	Fp	.
e	E	CC	e
	,	Fc	,
pa	para	SPS00	para
q	que	CS	que
não	não	RN	não
aja	haja	VMSP0S0	haver
demmora	demora	NCFS000	demora
	,	Fc	,
eu	eu	PP1CSN00	eu
por	por	SPS00	por
ela	ela	PP3FS000	ele
fique	fique	VMSP0S0	ficar
perdida	perdida	VMP00SF	perder
	,	Fc	,
leia	leia	VMSP0S0	ler
Vmce	VM	NP00000	VM
esta	esta	DD0FS0	este
minha	minha	DP1FSS	meu
carta	carta	NCFS000	carta
com	com	SPS00	com
mta	muita	DI0FS0	muito
atenção	atenção	NCFS000	atenção
	,	Fc	,
pa	para	SPS00	para
q	que	CS	que
logo	logo	RG	logo
	,	Fc	,
logo	logo	RG	logo
ponha	ponha	VMSP0S0	pôr
por	por	SPS00	por
exzicução	execução	NCFS000	execução
o	o	DA0MS0	o
q	que	PR0CN000	que
deve	deve	VMIP3S0	dever
fazer	fazer	VMN0000	fazer
	.	Fp	.
pelo	Pelo	SPS00+DA0MS0	por+o
amor	amor	NCMS000	amor
de	de	SPS00	de
Ds	Deus	NP00000	deus
e	e	CC	e
bem	bem	NCMS000	bem
desta	desta	SPS00+DD0FS0	de+este
mizaravel	miserável	AQ0CS0	miserável
e	e	CC	e
triste	triste	AQ0CS0	triste
alma	alma	NCFS000	alma
	,	Fc	,
q	que	PR0CN000	que
abacho	abaixo	RG	abaixo
do	do	SPS00+DA0MS0	de+o
seo	seu	PX3MS000	seu
não	não	RN	não
tem	tem	VMIP3S0	ter
mais	mais	RC	mais
q	que	CS	que
o	o	DA0MS0	o
seu	seu	DP3MS0	seu
socorro	socorro	NCMS000	socorro
etc	etc	NCMS000	etc
	.	Fp	.
