señor	Señor	NP00000	señor
contado	contado	NCMS000	contado
	.	Fp	.
asta	Hasta	SPS00	hasta
agora	ahora	RG	ahora
todo	todo	PI0MS000	todo
Cuanto	cuanto	PA000000	cuanto
le	le	PP3CSD00	le
e	he	VAIP1S0	haber
pedido	pedido	VMP0000	pedir
me	me	PP1CS000	me
da	da	VMIP3S0	dar
	.	Fp	.
y	Y	CC	y
avra	habrá	VMIF3S0	haber
quatro	cuatro	Z	4
meses	meses	NCMP000	mes
q	que	CS	que
la	la	PP3FSA00	lo
yze	hice	VMIS1S0	hacer
y	y	CC	y
me	me	PP1CS000	me
a	ha	VAIP3S0	haber
dado	dado	VMP0000	dar
sobre	sobre	SPS00	sobre
xM	10000	Z	10000
pos	pesos	NCMP000	peso
en	en	SPS00	en
dineros	dineros	NCMP000	dinero
	.	Fp	.
y	Y	CC	y
en	en	SPS00	en
mi	mi	DP1CSS	mi
mano	mano	NCFS000	mano
es	es	VSIP3S0	ser
demandalle	demandarle	VMN0000+PP3CSD00	demandar+le
por	por	SPS00	por
q	qué	PT0CN000	qué
l	le	PP3CSD00	le
me	me	PP1CS000	me
tiene	tiene	VMIP3S0	tener
tan	tan	RC	tan
buena	buena	AQ0FS0	bueno
voluntad	voluntad	NCFS000	voluntad
e	y	CC	y
tanto	tanto	DI0MS0	tanto
amor	amor	NCMS000	amor
	,	Fc	,
q	que	CS	que
mas	más	RC	más
lo	lo	PP3CNA00	lo
a	ha	VAIP3S0	haber
echo	hecho	VMP0000	hacer
por	por	SPS00	por
aprovecharme	aprovecharme	VMN0000+PP1CS000	aprovechar+me
q	que	CS	que
por	por	SPS00	por
lo	lo	DA0NS0	el
q	que	PR0CN000	que
a	ha	VMIP3S0	haber
de	de	SPS00	de
grangear	granjear	VMN0000	granjear
	.	Fp	.
dame	Dame	VMIP3S0+PP1CS000	dar+me
el	él	PP3MS000	él
to	tercio	NCMS000	tercio
del	del	SPS00+DA0MS0	de+el
ynteres	interés	NCMS000	interés
	.	Fp	.
creo	Creo	VMIP1S0	creer
me	me	PP1CS000	me
valdra	valdrá	VMIF3S0	valer
de	de	SPS00	de
mi	mi	DP1CSS	mi
parte	parte	NCFS000	parte
cada	cada	DI0CS0	cada
año	año	NCMS000	año
sobre	sobre	SPS00	sobre
dM	500000	Z	500000
mrs	maravedís	NCMP000	maravedí
	.	Fp	.
fuera	Fuera	RG	fuera
d	de	SPS00	de
esto	esto	PD0NN000	esto
	,	Fc	,
El	él	PP3MS000	él
enbia	envía	VMIP3S0	enviar
por	por	SPS00	por
su	su	DP3CS0	su
qa	cuenta	NCFS000	cuenta
propia	propia	AQ0FS0	propio
por	por	SPS00	por
Ropa	ropa	NCFS000	ropa
a	a	SPS00	a
espana	España	NP00000	españa
y	y	CC	y
me	me	PP1CS000	me
la	la	PP3FSA00	lo
da	da	VMIP3S0	dar
q	que	CS	que
la	la	PP3FSA00	lo
venda	venda	VMSP0S0	vender
y	y	CC	y
q	que	CS	que
d	de	SPS00	de
ello	ello	PD0NN000	ello
tome	tome	VMSP0S0	tomar
la	la	DA0FS0	el
ganançia	ganancia	NCFS000	ganancia
q	que	CS	que
yo	yo	PP1CSN00	yo
quixere	quisiere	VMSF0S0	querer
	.	Fp	.
ansi	Así	RG	así
q	que	CS	que
	,	Fc	,
con	con	SPS00	con
ayuda	ayuda	NCFS000	ayuda
de	de	SPS00	de
dios	Dios	NP00000	dios
	,	Fc	,
yo	yo	PP1CSN00	yo
estoy	estoy	VMIP1S0	estar
en	en	SPS00	en
estado	estado	NCMS000	estado
de	de	SPS00	de
ser	ser	VSN0000	ser
brebe	breve	RG	breve
Rico	rico	AQ0MS0	rico
y	y	CC	y
Retaurar	restaurar	VMN0000	restaurar
lo	lo	DA0NS0	el
perdido	perdido	VMP00SM	perder
y	y	CC	y
poder	poder	VMN0000	poder
proveher	proveer	VMN0000	proveer
a	a	SPS00	a
vm	VM	NP00000	VM
lo	lo	DA0NS0	el
q	que	PR0CN000	que
devo	debo	VMIP1S0	deber
por	por	SPS00	por
mi	mi	DP1CSS	mi
herno	hermano	NCMS000	hermano
y	y	CC	y
aun	aún	RG	aun
mucho	mucho	RQ	mucho
mas	más	RC	más
	,	Fc	,
lo	lo	DA0NS0	el
qual	cual	PR0CS000	cual
con	con	SPS00	con
ayuda	ayuda	NCFS000	ayuda
de	de	SPS00	de
Dios	Dios	NP00000	dios
yo	yo	PP1CSN00	yo
provehere	proveeré	VMIF1S0	proveer
muy	muy	RQ	muy
brebe	breve	RG	breve
.	.	Fp	.
franco	Francisco	NP00000	francisco
cornexo	Cornejo	NP00000	cornejo
esta	está	VMIP3S0	estar
bueno	bueno	AQ0MS0	bueno
y	y	CC	y
creo	creo	VMIP1S0	creer
se	se	P00CN000	se
yra	irá	VMIF3S0	ir
brebe	breve	RG	breve
	.	Fp	.
yo	Yo	PP1CSN00	yo
le	le	PP3CSD00	le
conpre	compré	VMIS1S0	comprar
quinze	quince	Z	15
varas	varas	NCFP000	vara
de	de	SPS00	de
tafetanes	tafetanes	NCMP000	tafetán
fiado	fiado	VMP00SM	fiar
pa	para	SPS00	para
quando	cuando	PA000000	cuando
se	se	P00CN000	se
vaya	vaya	VMSP0S0	ir
a	a	SPS00	a
españa	España	NP00000	españa
y	y	CC	y
se	se	PP3CN000	se
las	las	PP3FPA00	lo
page	pagué	VMIS1S0	pagar
bien	bien	RG	bien
por	por	SPS00	por
este	este	DD0MS0	este
Respeto	respeto	NCMS000	respeto
.	.	Fp	.
agora	Ahora	RG	ahora
en	en	SPS00	en
este	este	DD0MS0	este
navio	navío	NCMS000	navío
enbia	envía	VMIP3S0	enviar
a	a	SPS00	a
su	su	DP3CS0	su
muger	mujer	NCFS000	mujer
consinados	consignados	NCMP000	consignado
a	a	SPS00	a
vm	VM	NP00000	VM
L	L	Z	l
dos	ducados	NCMP000	ducado
con	con	SPS00	con
un	un	DI0MS0	uno
estevan	Esteban	NP00000	esteban
franco	Franco	NP00000	franco
q	que	CS	que
ba	va	VMIP3S0	ir
de	de	SPS00	de
aqui	aquí	RG	aquí
	,	Fc	,
q	que	CS	que
s	es	VSIP3S0	ser
conpañero	compañero	NCMS000	compañero
d	de	SPS00	de
esta	esta	DD0FS0	este
presona	persona	NCFS000	persona
con	con	SPS00	con
quien	quien	PR0CS000	quien
yo	yo	PP1CSN00	yo
tengo	tengo	VMIP1S0	tener
conpañia	compañía	NCFS000	compañía
	.	Fp	.
vm	VM	NP00000	VM
me	me	PP1CS000	me
avise	avise	VMSP0S0	avisar
del	del	SPS00+DA0MS0	de+el
Resibo	recibo	NCMS000	recibo
	.	Fp	.
yo	Yo	PP1CSN00	yo
escrivo	escribo	VMIP1S0	escribir
a	a	SPS00	a
marcos	Marcos	NP00000	marcos
leon	León	NP00000	león
sobre	sobre	SPS00	sobre
ello	ello	PD0NN000	ello
pa	para	SPS00	para
q	que	CS	que
lo	lo	PP3CNA00	lo
aga	haga	VMSP0S0	hacer
encamynar	encaminar	VMN0000	encaminar
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
Ro	Ruego	VMIP1S0	rogar
q	que	CS	que
bm	VM	NP00000	VM
los	los	PP3MPA00	lo
aya	haya	VMSP0S0	haber
los	los	PP3MPA00	lo
mande	mande	VMSP0S0	mandar
luego	luego	RG	luego
proveher	proveer	VMN0000	proveer
y	y	CC	y
avisarme	avisarme	VMN0000+PP1CS000	avisar+me
d	de	SPS00	de
ello	ello	PD0NN000	ello
.	.	Fp	.
todos	Todos	DI0MP0	todo
los	los	DA0MP0	el
demas	demás	NCMS000	demás
de	de	SPS00	de
madrid	Madrid	NP00000	madrid
q	que	CS	que
stan	están	VMIP3P0	estar
aqui	aquí	RG	aquí
estan	están	VMIP3P0	estar
buenos	buenos	AQ0MP0	bueno
.	.	Fp	.
el	El	DA0MS0	el
jurado	jurado	NCMS000	jurado
me	me	PP1CS000	me
dixo	dijo	VMIS3S0	decir
aca	acá	RG	acá
q	que	CS	que
a	a	SPS00	a
un	un	DI0MS0	uno
q	que	PR0CN000	que
avia	había	VAII0S0	haber
pagado	pagado	VMP0000	pagar
a	a	SPS00	a
mi	mi	DP1CSS	mi
tia	tía	NCFS000	tía
la	la	DA0FS0	el
de	de	SPS00	de
po	Pedro	NP00000	pedro
de	de	SPS00	de
lipeña	Lipeña	NP00000	lipen
treynta	treinta	Z	30
dos	ducados	NCMP000	ducado
por	por	SPS00	por
mi	mí	PP1CSO00	mí
q	que	CS	que
se	se	PP3CN000	se
los	los	PP3MPA00	lo
page	pague	VMSP0S0	pagar
yo	yo	PP1CSN00	yo
aca	acá	RG	acá
	.	Fp	.
vm	VM	NP00000	VM
lo	lo	PP3CNA00	lo
sepa	sepa	VMSP0S0	saber
porq	porque	CS	porque
	,	Fc	,
si	si	CS	si
no	no	RN	no
es	es	VSIP3S0	ser
ansi	así	RG	así
	,	Fc	,
lo	lo	PP3CNA00	lo
cobren	cobren	VMSP3P0	cobrar
d	de	SPS00	de
el	él	PP3MS000	él
alli	allí	RG	allí
e	y	CC	y
me	me	PP1CS000	me
avisen	avisen	VMSP3P0	avisar
d	de	SPS00	de
ello	ello	PD0NN000	ello
porq	porque	CS	porque
enbie	envíe	VMSP0S0	enviar
Recaudo	recaudo	NCMS000	recaudo
pa	para	SPS00	para
ello	ello	PD0NN000	ello
	.	Fp	.
my	Mi	DP1CSS	mi
muger	mujer	NCFS000	mujer
e	y	CC	y
yo	yo	PP1CSN00	yo
estamos	estamos	VMIP1P0	estar
buenos	buenos	AQ0MP0	bueno
y	y	CC	y
besamos	besamos	VMIP1P0	besar
las	las	DA0FP0	el
manos	manos	NCFP000	mano
de	de	SPS00	de
bm	VM	NP00000	VM
y	y	CC	y
de	de	SPS00	de
mi	mi	DP1CSS	mi
señora	señora	NP00000	señor
y	y	CC	y
hernos	hermanos	NCMP000	hermano
	.	Fp	.
otro	Otro	DI0MS0	otro
no	no	RN	no
se	se	P00CN000	se
ofreçe	ofrece	VMIP3S0	ofrecer
q	que	CS	que
azer	hacer	VMN0000	hacer
saber	saber	VMN0000	saber
a	a	SPS00	a
vm	VM	NP00000	VM
	.	Fp	.
nuestro	Nuestro	DP1MSP	nuestro
señor	Señor	NP00000	señor
de	dé	VMSP0S0	dar
a	a	SPS00	a
vm	VM	NP00000	VM
El	el	DA0MS0	el
desCanso	descanso	NCMS000	descanso
e	y	CC	y
contentamyo	contentamiento	NCMS000	contentamiento
q	que	CS	que
yo	yo	PP1CSN00	yo
deseo	deseo	VMIP1S0	desear
en	en	SPS00	en
vida	vida	NCFS000	vida
de	de	SPS00	de
mi	mi	DP1CSS	mi
señora	señora	NP00000	señor
	,	Fc	,
a	a	SPS00	a
la	la	DA0FS0	el
qual	cual	PR0CS000	cual
beso	beso	VMIP1S0	besar
pies	pies	NCMP000	pie
e	y	CC	y
manos	manos	NCFP000	mano
e	y	CC	y
suplico	suplico	VMIP1S0	suplicar
aya	haya	VMSP0S0	haber
esta	ésta	PD0FS000	este
por	por	SPS00	por
suya	suya	PX3FS000	suyo
	.	Fp	.
de	De	SPS00	de
mexco	México	NP00000	méxico
	,	Fc	,
a	a	SPS00	a
po	primero	RG	primero
de	de	SPS00	de
março	marzo	NCMS000	marzo
de	de	SPS00	de
1546	1546	Z	1546
a	años	NCMP000	año
	.	Fp	.
besa	Besa	VMIP3S0	besar
las	las	DA0FP0	el
manos	manos	NCFP000	mano
de	de	SPS00	de
vm	VM	NP00000	VM
	,	Fc	,
damian	Damián	NP00000	damián
mynez	Martínez	NP00000	martínez
