Somos	Somos	VSIP1P0	ser
espresiones	expresiones	NCFP000	expresión
para	para	SPS00	para
ti	ti	PP2CSO00	ti
y	y	CC	y
tomas	Tomás	NP00000	tomás
	.	Fp	.
te	Te	PP2CS000	te
mando	mando	VMIP1S0	mandar
la	la	DA0FS0	el
plana	plana	NCFS000	plana
del	del	SPS00+DA0MS0	de+el
niño	niño	NCMS000	niño
	.	Fp	.
T	Tu	DP2CSS	tu
E	esposa	NCFS000	esposo
	.	Fp	.
dime	Dime	VMM02S0+PP1CS000	decir+me
si	si	CS	si
te	te	PP2CS000	te
acuerdas	acuerdas	VMIP2S0	acordar
qe	qué	DT0CN0	qué
cuenta	cuenta	NCFS000	cuenta
hay	hay	VMIP3S0	haber
con	con	SPS00	con
el	el	DA0MS0	el
tio	tío	NCMS000	tío
cristino	Cristino	NP00000	cristino
	,	Fc	,
porqe	porque	CS	porque
le	le	PP3CSD00	le
e	he	VAIP1S0	haber
dado	dado	VMP0000	dar
bino	vino	NCMS000	vino
y	y	CC	y
tinta	tinta	NCFS000	tinta
	.	Fp	.
hoy	Hoy	RG	hoy
a	a	SPS00	a
las	las	DA0FP0	el
tres	tres	Z	3
hemos	hemos	VAIP1P0	haber
acabado	acabado	VMP0000	acabar
de	de	SPS00	de
bendimiar	vendimiar	VMN0000	vendimiar
	.	Fc	,
hemos	Hemos	VAIP1P0	haber
cojido	cogido	VMP0000	coger
11	11	Z	11
cargas	cargas	NCFP000	carga
	,	Fc	,
con	con	SPS00	con
14	14	Z	14
son	son	VSIP3P0	ser
25	25	Z	25
cargas	cargas	NCFP000	carga
y	y	CC	y
las	las	DA0FP0	el
treinta	treinta	Z	30
blanca	blanca	NCFS000	blanca
	.	Fp	.
he	He	VAIP1S0	haber
llenado	llenado	VMP0000	llenar
la	la	DA0FS0	el
cuba	cuba	NCFS000	cuba
y	y	CC	y
quatro	cuatro	Z	4
tinajas	tinajas	NCFP000	tinaja
y	y	CC	y
la	la	DA0FS0	el
pequeña	pequeña	AQ0FS0	pequeño
de	de	SPS00	de
blanco	blanco	NCMS000	blanco
	.	Fp	.
como	Como	CS	como
no	no	RN	no
a	ha	VAIP3S0	haber
llobido	llovido	VMP0000	llover
	,	Fc	,
no	no	RN	no
an	han	VAIP3P0	haber
echado	echado	VMP0000	echar
mosto	mosto	NCMS000	mosto
	.	Fp	.
mañana	Mañana	RG	mañana
bamos	vamos	VMIP1P0	ir
a	a	SPS00	a
los	los	DA0MP0	el
cerrados	cerrados	VMP00PM	cerrar
	.	Fp	.
no	No	RN	no
puedo	puedo	VMIP1S0	poder
escribir	escribir	VMN0000	escribir
porqe	porque	CS	porque
la	la	DA0FS0	el
tinta	tinta	NCFS000	tinta
nada	nada	RQ	nada
bale	vale	VMIP3S0	valer
y	y	CC	y
las	las	DA0FP0	el
plumas	plumas	NCFP000	pluma
tanpoco	tampoco	RG	tampoco
	,	Fc	,
Porque	porque	CS	porque
parece	parece	VMIP3S0	parecer
le	le	PP3CSD00	le
dijo	dijo	VMIS3S0	decir
al	al	SPS00+DA0MS0	a+el
pintor	pintor	NCMS000	pintor
tu	tú	PP2CSN00	tú
le	le	PP3CSD00	le
debias	debías	VMII2S0	deber
no	no	RN	no
se	sé	VMIP1S0	saber
que	qué	PT0CN000	qué
	.	Fp	.
tu	Tú	PP2CSN00	tú
lo	lo	PP3CNA00	lo
sabras	sabrás	VMIF2S0	saber
	.	Fp	.
te	Te	PP2CS000	te
estoy	estoy	VMIP1S0	estar
aciendo	haciendo	VMG0000	hacer
dos	dos	Z	2
camisas	camisas	NCFP000	camisa
del	del	SPS00+DA0MS0	de+el
lienzo	lienzo	NCMS000	lienzo
echado	echado	VMP00SM	echar
de	de	SPS00	de
mi	mi	DP1CSS	mi
mano	mano	NCFS000	mano
para	para	SPS00	para
cuando	cuando	PA000000	cuando
bengas	vengas	VMSP2S0	venir
	,	Fc	,
que	que	CS	que
quisiera	quisiera	VMSI0S0	querer
qe	que	CS	que
antes	antes	RG	antes
qe	que	CS	que
se	se	P00CN000	se
tendiese	tendiese	VMSI0S0	tender
la	la	DA0FS0	el
voz	voz	NCFS000	voz
qe	que	PR0CN000	que
estabas	estabas	VMII2S0	estar
hay	ahí	RG	ahí
	.	Fp	.
el	El	DA0MS0	el
poder	poder	NCMS000	poder
darte	darte	VMN0000+PP2CS000	dar+te
un	un	DI0MS0	uno
abrazo	abrazo	NCMS000	abrazo
ya	ya	RG	ya
sabes	sabes	VMIP2S0	saber
qe	que	CS	que
a	a	SPS00	a
mi	mí	PP1CSO00	mí
tanbien	también	RG	también
me	me	PP1CS000	me
gusta	gusta	VMIP3S0	gustar
mucho	mucho	RQ	mucho
	.	Fp	.
la	La	DA0FS0	el
ropa	ropa	NCFS000	ropa
blanca	blanca	NCFS000	blanca
y	y	CC	y
para	para	SPS00	para
ti	ti	PP2CSO00	ti
mas	más	RC	más
qe	que	CS	que
para	para	SPS00	para
mi	mí	PP1CSO00	mí
	.	Fp	.
en	En	SPS00	en
fin	fin	NCMS000	fin
	,	Fc	,
si	si	CS	si
no	no	RN	no
bienes	vienes	VMIP2S0	venir
tan	tan	RC	tan
pronto	pronto	RG	pronto
	,	Fc	,
me	me	PP1CS000	me
diras	dirás	VMIF2S0	decir
si	si	CSI	si
quieres	quieres	VMIP2S0	querer
te	te	PP2CS000	te
la	la	PP3FSA00	lo
mande	mande	VMSP0S0	mandar
	,	Fc	,
lo	lo	DA0NS0	el
mismo	mismo	AQ0MS0	mismo
si	si	CS	si
algo	algo	PI0CS000	algo
mas	más	RC	más
te	te	PP2CS000	te
ace	hace	VMIP3S0	hacer
falta	falta	NCFS000	falta
	.	Fp	.
mucho	Mucho	RQ	mucho
siento	siento	VMIP1S0	sentir
no	no	RN	no
tener	tener	VMN0000	tener
tu	tu	DP2CSS	tu
retrato	retrato	NCMS000	retrato
	,	Fc	,
pero	pero	CC	pero
tendre	tendré	VMIF1S0	tener
paciencia	paciencia	NCFS000	paciencia
asta	hasta	SPS00	hasta
qe	que	CS	que
tu	tú	PP2CSN00	tú
mismo	mismo	RG	mismo
me	me	PP1CS000	me
lo	lo	PP3CNA00	lo
traigas	traigas	VMSP2S0	traer
	.	Fp	.
si	Si	CS	si
con	con	SPS00	con
tanta	tanta	DI0FS0	tanto
escases	escasez	NCFS000	escasez
de	de	SPS00	de
dinero	dinero	NCMS000	dinero
andas	andas	VMIP2S0	andar
	,	Fc	,
no	no	RN	no
conpres	compres	VMSP2S0	comprar
nada	nada	PI0NN00N	nada
para	para	SPS00	para
mi	mí	PP1CSO00	mí
	,	Fc	,
pues	pues	CS	pues
aqui	aquí	RG	aquí
se	se	P00CN000	se
conprara	comprará	VMIF3S0	comprar
cuando	cuando	PA000000	cuando
se	se	P00CN000	se
pueda	pueda	VMSP0S0	poder
	.	Fp	.
el	El	DA0MS0	el
niño	niño	NCMS000	niño
no	no	RN	no
escribe	escribe	VMIP3S0	escribir
por	por	SPS00	por
tener	tener	VMN0000	tener
un	un	DI0MS0	uno
dedo	dedo	NCMS000	dedo
con	con	SPS00	con
una	una	DI0FS0	uno
cortadura	cortadura	NCFS000	cortadura
bastante	bastante	RQ	bastante
grande	grande	AQ0CS0	grande
	.	Fp	.
te	Te	PP2CS000	te
remito	remito	VMIP1S0	remitir
las	las	DA0FP0	el
medidas	medidas	NCFP000	medida
qe	que	PR0CN000	que
me	me	PP1CS000	me
pides	pides	VMIP2S0	pedir
y	y	CC	y
te	te	PP2CS000	te
buelbo	vuelvo	VMIP1S0	volver
a	a	SPS00	a
encargar	encargar	VMN0000	encargar
qe	que	CS	que
no	no	RN	no
conpres	compres	VMSP2S0	comprar
nada	nada	PI0NN00N	nada
	,	Fc	,
no	no	RN	no
sea	sea	VSSP0S0	ser
qe	que	CS	que
te	te	PP2CS000	te
aga	haga	VMSP0S0	hacer
falta	falta	NCFS000	falta
para	para	SPS00	para
la	la	DA0FS0	el
marcha	marcha	NCFS000	marcha
	.	Fp	.
nada	Nada	PI0NN00N	nada
hay	hay	VMIP3S0	haber
mas	más	RC	más
de	de	SPS00	de
particular	particular	NCMS000	particular
	.	Fp	.
da	Da	VMM02S0	dar
espresiones	expresiones	NCFP000	expresión
a	a	SPS00	a
todos	todos	DI0MP0	todo
tus	tus	DP2CPS	tu
amigos	amigos	NCMP000	amigo
y	y	CC	y
particularmente	particularmente	RG	particularmente
a	a	SPS00	a
T	Tomás	NP00000	tomás
	.	Fp	.
recibe	Recibe	VMM02S0	recibir
mil	mil	Z	1000
abrazos	abrazos	NCMP000	abrazo
de	de	SPS00	de
T	tu	DP2CSS	tu
E	esposa	NCFS000	esposo
	.	Fp	.
